x,y,gesture
5.4966836,9.366274,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_20_Gesture_49.73_52.53
6.450076,3.3519063,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_21_Gesture_53.87_55.10
7.416703,3.3700273,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_22_Gesture_57.90_58.40
6.2695084,3.763047,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_23_Gesture_58.97_59.07
5.889486,9.700494,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_24_Gesture_59.93_61.70
6.4643354,4.184349,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_25_Gesture_65.93_69.93
5.1773105,9.698503,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_2_Gesture_2.87_3.47
5.6416774,3.6689806,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_3_Gesture_21.77_22.30
6.262348,4.828483,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_4_Gesture_30.30_35.50
7.0392733,6.0161357,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_5_Gesture_38.53_40.23
5.6253276,10.209738,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_6_Gesture_46.33_47.10
5.7289267,10.183402,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_7_Gesture_48.27_48.90
5.517074,9.385026,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_8_Gesture_49.57_53.07
6.475854,3.3703098,108_208_51_1_20250114_163806_spinach_board_clueGiver_cam02.mp4_segment_9_Gesture_54.43_55.90
2.1409793,7.7697835,108_208_51_1_20250114_163806_spinach_board_guesser_cam02.mp4_segment_1_Gesture_27.57_27.67
1.8854537,7.6453266,108_208_51_1_20250114_163806_spinach_board_guesser_cam02.mp4_segment_2_Gesture_34.00_35.63
2.0385947,7.6869793,108_208_51_1_20250114_163806_spinach_board_guesser_cam02.mp4_segment_3_Gesture_39.47_40.87
1.5774931,7.399742,108_208_51_1_20250114_163806_spinach_board_guesser_cam02.mp4_segment_4_Gesture_42.97_45.43
1.2557638,9.207896,108_208_51_1_20250114_163806_spinach_board_guesser_cam02.mp4_segment_5_Gesture_51.47_51.80
1.2575598,9.19047,108_208_51_1_20250114_163806_spinach_board_guesser_cam02.mp4_segment_6_Gesture_60.37_60.60
1.328619,8.560585,108_208_51_1_20250114_163806_spinach_board_guesser_cam02.mp4_segment_7_Gesture_44.37_44.63
5.9027996,10.142582,108_208_52_1_20250114_163842_blanket_board_clueGiver_cam02.mp4_segment_1_Gesture_0.80_2.17
6.186717,10.270395,108_208_52_1_20250114_163842_blanket_board_guesser_cam02.mp4_segment_1_Gesture_1.03_1.73
9.481186,10.197554,108_208_53_1_20250114_163852_pillow_board_clueGiver_cam02.mp4_segment_1_Move_3.43_3.97
5.0517874,8.985353,108_208_53_1_20250114_163852_pillow_board_clueGiver_cam02.mp4_segment_2_Gesture_8.17_8.87
1.9879951,5.0796566,108_208_53_1_20250114_163852_pillow_board_guesser_cam02.mp4_segment_1_Gesture_1.53_4.00
1.6640555,4.9011817,108_208_53_1_20250114_163852_pillow_board_guesser_cam02.mp4_segment_2_Gesture_5.50_9.00
1.7022847,5.2026086,108_208_53_1_20250114_163852_pillow_board_guesser_cam02.mp4_segment_3_Gesture_3.03_3.50
6.3434806,4.8756385,108_208_54_1_20250114_163903_soda_board_clueGiver_cam02.mp4_segment_1_Gesture_0.80_3.90
6.2326274,10.2333765,108_208_54_1_20250114_163903_soda_board_clueGiver_cam02.mp4_segment_2_Gesture_7.50_8.07
5.2663264,9.471446,108_208_54_1_20250114_163903_soda_board_clueGiver_cam02.mp4_segment_3_Gesture_9.10_9.87
6.2693233,4.784402,108_208_54_1_20250114_163903_soda_board_clueGiver_cam02.mp4_segment_4_Gesture_0.80_3.33
0.6782239,7.973417,preparation_103_203_1_clueGiver_cam02.mp4_segment_1_Gesture_16.77_17.03
4.9046507,9.930957,preparation_103_203_1_clueGiver_cam02.mp4_segment_2_Gesture_18.13_20.10
11.242061,4.708049,preparation_103_203_1_clueGiver_cam02.mp4_segment_3_Gesture_25.20_37.00
11.099619,4.837854,preparation_103_203_1_clueGiver_cam02.mp4_segment_4_Gesture_38.80_41.87
0.5715959,8.188994,preparation_103_203_1_clueGiver_cam02.mp4_segment_5_Gesture_16.17_16.57
5.0423203,9.981755,preparation_103_203_1_clueGiver_cam02.mp4_segment_6_Gesture_18.10_18.23
11.230697,4.7211256,preparation_103_203_1_clueGiver_cam02.mp4_segment_7_Gesture_24.93_41.87
8.091869,5.1518383,preparation_103_203_1_guesser_cam02.mp4_segment_1_Move_17.73_21.47
8.733168,4.0455747,preparation_103_203_1_guesser_cam02.mp4_segment_2_Gesture_22.37_23.50
11.378219,4.6103234,preparation_103_203_1_guesser_cam02.mp4_segment_3_Gesture_25.23_41.87
8.673724,5.1264677,preparation_103_203_1_guesser_cam02.mp4_segment_4_Gesture_19.10_21.03
8.559598,4.105349,preparation_103_203_1_guesser_cam02.mp4_segment_5_Gesture_22.43_23.13
9.064672,3.8200278,preparation_103_203_1_guesser_cam02.mp4_segment_6_Gesture_25.03_25.17
1.6240478,7.538656,preparation_103_203_1_guesser_cam02.mp4_segment_7_Gesture_25.90_26.97
2.1287541,3.9522574,preparation_103_203_1_guesser_cam02.mp4_segment_8_Gesture_27.77_27.97
11.328534,4.6547036,preparation_103_203_1_guesser_cam02.mp4_segment_9_Gesture_30.13_41.87
9.651035,8.361928,preparation_103_203_4_clueGiver_cam02.mp4_segment_1_Gesture_3.60_4.80
7.0604234,6.051334,preparation_103_203_4_clueGiver_cam02.mp4_segment_2_Gesture_7.40_8.10
7.4991493,4.87545,preparation_103_203_4_clueGiver_cam02.mp4_segment_3_Gesture_1.90_4.30
8.136017,6.864415,preparation_103_203_4_clueGiver_cam02.mp4_segment_4_Gesture_7.07_7.97
2.322533,4.4205227,preparation_103_203_4_guesser_cam02.mp4_segment_1_Gesture_0.80_8.63
8.220379,6.6517053,preparation_103_203_4_guesser_cam02.mp4_segment_2_Gesture_6.17_8.13
8.069604,5.102795,preparation_103_203_5_clueGiver_cam02.mp4_segment_1_Gesture_9.93_11.80
9.141611,9.786806,preparation_103_203_5_clueGiver_cam02.mp4_segment_2_Gesture_12.70_13.13
6.7253633,8.954563,preparation_103_203_5_clueGiver_cam02.mp4_segment_3_Gesture_18.20_19.10
8.482934,6.7835975,preparation_103_203_5_clueGiver_cam02.mp4_segment_4_Gesture_23.90_28.27
7.4647145,3.3632061,preparation_103_203_5_clueGiver_cam02.mp4_segment_5_Gesture_1.93_2.30
7.546118,3.3473113,preparation_103_203_5_clueGiver_cam02.mp4_segment_6_Gesture_2.87_4.13
7.434987,3.4715667,preparation_103_203_5_clueGiver_cam02.mp4_segment_7_Gesture_4.67_7.17
7.8681326,5.2741375,preparation_103_203_5_clueGiver_cam02.mp4_segment_8_Gesture_9.13_12.63
8.580561,6.3968782,preparation_103_203_5_clueGiver_cam02.mp4_segment_9_Gesture_18.17_28.27
2.2270856,4.457892,preparation_103_203_5_guesser_cam02.mp4_segment_1_Gesture_0.80_16.70
11.039045,4.8771343,preparation_103_203_7_clueGiver_cam02.mp4_segment_1_Gesture_2.23_6.97
11.068636,4.846824,preparation_103_203_7_clueGiver_cam02.mp4_segment_2_Gesture_1.87_6.97
11.328572,4.6495156,preparation_103_203_7_guesser_cam02.mp4_segment_1_Gesture_0.80_7.03
11.353166,4.618465,preparation_103_203_7_guesser_cam02.mp4_segment_2_Gesture_0.80_7.03
8.983165,8.179356,preparation_103_203_8_clueGiver_cam02.mp4_segment_10_Gesture_36.57_38.53
11.036522,8.45803,preparation_103_203_8_clueGiver_cam02.mp4_segment_11_Gesture_39.93_42.50
10.195523,5.2826343,preparation_103_203_8_clueGiver_cam02.mp4_segment_12_Gesture_44.20_45.00
10.172759,7.9322968,preparation_103_203_8_clueGiver_cam02.mp4_segment_13_Gesture_46.43_47.87
9.902007,8.166659,preparation_103_203_8_clueGiver_cam02.mp4_segment_14_Gesture_48.53_50.50
6.6861424,2.0065079,preparation_103_203_8_clueGiver_cam02.mp4_segment_15_Gesture_52.67_53.73
7.036938,8.781319,preparation_103_203_8_clueGiver_cam02.mp4_segment_16_Gesture_2.73_3.27
6.9672685,8.815763,preparation_103_203_8_clueGiver_cam02.mp4_segment_17_Gesture_4.47_4.70
6.862082,9.017624,preparation_103_203_8_clueGiver_cam02.mp4_segment_18_Gesture_5.30_5.40
6.7186265,8.933237,preparation_103_203_8_clueGiver_cam02.mp4_segment_19_Gesture_6.33_6.50
7.0100126,8.870318,preparation_103_203_8_clueGiver_cam02.mp4_segment_1_Gesture_3.13_3.80
5.7869244,9.558003,preparation_103_203_8_clueGiver_cam02.mp4_segment_20_Gesture_7.47_8.37
5.739939,8.076104,preparation_103_203_8_clueGiver_cam02.mp4_segment_21_Gesture_8.97_9.83
7.162308,8.364365,preparation_103_203_8_clueGiver_cam02.mp4_segment_22_Gesture_10.93_11.40
9.727334,7.4125733,preparation_103_203_8_clueGiver_cam02.mp4_segment_23_Gesture_12.23_15.40
10.041658,9.227905,preparation_103_203_8_clueGiver_cam02.mp4_segment_24_Gesture_17.17_18.17
10.1211815,9.35148,preparation_103_203_8_clueGiver_cam02.mp4_segment_25_Gesture_19.27_19.50
11.038065,8.400374,preparation_103_203_8_clueGiver_cam02.mp4_segment_26_Gesture_21.73_23.57
11.119319,8.477432,preparation_103_203_8_clueGiver_cam02.mp4_segment_27_Gesture_24.20_24.30
11.089242,8.448171,preparation_103_203_8_clueGiver_cam02.mp4_segment_28_Gesture_25.50_26.00
11.1606865,8.419774,preparation_103_203_8_clueGiver_cam02.mp4_segment_29_Gesture_26.53_27.07
5.6831117,9.081923,preparation_103_203_8_clueGiver_cam02.mp4_segment_2_Gesture_9.33_10.37
10.721454,8.284351,preparation_103_203_8_clueGiver_cam02.mp4_segment_30_Gesture_27.67_29.43
9.636363,8.377571,preparation_103_203_8_clueGiver_cam02.mp4_segment_31_Gesture_33.63_39.87
10.867945,8.473527,preparation_103_203_8_clueGiver_cam02.mp4_segment_32_Gesture_40.80_41.73
11.145151,8.503515,preparation_103_203_8_clueGiver_cam02.mp4_segment_33_Gesture_42.43_42.73
10.1150055,7.7789664,preparation_103_203_8_clueGiver_cam02.mp4_segment_34_Gesture_44.03_50.67
6.9139934,8.974178,preparation_103_203_8_clueGiver_cam02.mp4_segment_35_Gesture_51.43_51.63
6.6667714,2.0560539,preparation_103_203_8_clueGiver_cam02.mp4_segment_36_Gesture_52.33_55.00
9.623549,7.729349,preparation_103_203_8_clueGiver_cam02.mp4_segment_3_Gesture_11.17_15.47
9.954193,9.26421,preparation_103_203_8_clueGiver_cam02.mp4_segment_4_Gesture_18.10_18.70
10.531677,8.6293545,preparation_103_203_8_clueGiver_cam02.mp4_segment_5_Gesture_19.80_21.60
11.083891,8.390884,preparation_103_203_8_clueGiver_cam02.mp4_segment_6_Gesture_22.13_24.23
11.147409,8.437589,preparation_103_203_8_clueGiver_cam02.mp4_segment_7_Gesture_24.83_27.17
10.348103,8.133155,preparation_103_203_8_clueGiver_cam02.mp4_segment_8_Gesture_27.90_29.87
10.110291,8.704983,preparation_103_203_8_clueGiver_cam02.mp4_segment_9_Gesture_34.90_35.37
1.8526326,4.777157,preparation_103_203_8_guesser_cam02.mp4_segment_10_Gesture_33.97_38.33
1.8200653,4.7543674,preparation_103_203_8_guesser_cam02.mp4_segment_11_Gesture_49.47_55.00
1.5324808,5.099283,preparation_103_203_8_guesser_cam02.mp4_segment_1_Gesture_2.23_10.03
2.0141,5.194831,preparation_103_203_8_guesser_cam02.mp4_segment_2_Gesture_11.57_24.07
1.5176406,5.1520686,preparation_103_203_8_guesser_cam02.mp4_segment_3_Gesture_28.13_28.77
1.8048015,4.7424235,preparation_103_203_8_guesser_cam02.mp4_segment_4_Gesture_30.10_38.90
1.5441751,5.0930552,preparation_103_203_8_guesser_cam02.mp4_segment_5_Move_40.13_45.10
1.8803322,4.8667135,preparation_103_203_8_guesser_cam02.mp4_segment_6_Gesture_47.57_54.57
1.4992741,4.9854956,preparation_103_203_8_guesser_cam02.mp4_segment_7_Gesture_9.73_9.90
1.7064942,5.0136743,preparation_103_203_8_guesser_cam02.mp4_segment_8_Gesture_22.87_23.77
1.3882463,4.8002477,preparation_103_203_8_guesser_cam02.mp4_segment_9_Gesture_30.07_30.77
6.6177983,2.7469552,preparation_103_203_9_clueGiver_cam02.mp4_segment_10_Gesture_7.17_8.07
6.5662985,2.8571572,preparation_103_203_9_clueGiver_cam02.mp4_segment_11_Gesture_10.13_10.27
6.8452053,2.761719,preparation_103_203_9_clueGiver_cam02.mp4_segment_12_Gesture_12.10_12.30
6.5094094,2.7957253,preparation_103_203_9_clueGiver_cam02.mp4_segment_13_Gesture_16.53_17.13
6.476987,2.821115,preparation_103_203_9_clueGiver_cam02.mp4_segment_14_Gesture_19.23_19.37
9.163986,7.6782637,preparation_103_203_9_clueGiver_cam02.mp4_segment_15_Gesture_19.90_21.80
9.538941,7.882297,preparation_103_203_9_clueGiver_cam02.mp4_segment_16_Gesture_23.53_44.93
10.995035,8.596293,preparation_103_203_9_clueGiver_cam02.mp4_segment_17_Gesture_46.13_46.27
10.066363,8.121155,preparation_103_203_9_clueGiver_cam02.mp4_segment_18_Gesture_46.80_53.93
9.872647,8.043174,preparation_103_203_9_clueGiver_cam02.mp4_segment_19_Gesture_54.60_64.90
6.5342536,2.8990288,preparation_103_203_9_clueGiver_cam02.mp4_segment_1_Gesture_8.80_11.90
9.058636,7.4659414,preparation_103_203_9_clueGiver_cam02.mp4_segment_2_Gesture_16.80_31.87
9.371688,8.249804,preparation_103_203_9_clueGiver_cam02.mp4_segment_3_Gesture_32.50_37.17
9.199306,8.277177,preparation_103_203_9_clueGiver_cam02.mp4_segment_4_Gesture_39.07_43.30
10.039318,8.033124,preparation_103_203_9_clueGiver_cam02.mp4_segment_5_Gesture_44.23_54.40
9.838221,8.19698,preparation_103_203_9_clueGiver_cam02.mp4_segment_6_Gesture_55.73_64.90
6.818641,2.8454878,preparation_103_203_9_clueGiver_cam02.mp4_segment_7_Gesture_0.80_1.37
6.8213677,2.701025,preparation_103_203_9_clueGiver_cam02.mp4_segment_8_Gesture_2.60_2.90
6.7674055,2.8668053,preparation_103_203_9_clueGiver_cam02.mp4_segment_9_Gesture_3.77_4.60
1.8376565,5.3031125,preparation_103_203_9_guesser_cam02.mp4_segment_1_Gesture_25.60_26.40
1.1460667,9.138428,preparation_103_203_9_guesser_cam02.mp4_segment_2_Gesture_55.63_56.07
1.347879,7.9592533,preparation_103_203_9_guesser_cam02.mp4_segment_3_Gesture_63.20_69.87
2.202105,7.6740084,preparation_103_203_9_guesser_cam02.mp4_segment_4_Gesture_25.40_25.63
1.4710242,7.703693,preparation_103_203_9_guesser_cam02.mp4_segment_5_Gesture_55.17_55.90
2.5833952,6.9613757,preparation_103_203_9_guesser_cam02.mp4_segment_6_Gesture_63.10_65.53
1.5503966,8.364119,preparation_103_203_9_guesser_cam02.mp4_segment_7_Gesture_68.37_69.87
2.040444,8.023824,preparation_108_208_1_clueGiver_cam02.mp4_segment_10_Gesture_9.57_9.70
2.1522815,7.9810987,preparation_108_208_1_clueGiver_cam02.mp4_segment_11_Gesture_13.53_13.73
6.854486,3.041424,preparation_108_208_1_clueGiver_cam02.mp4_segment_12_Gesture_15.73_15.90
5.7734265,8.182486,preparation_108_208_1_clueGiver_cam02.mp4_segment_13_Gesture_22.63_24.73
8.557865,9.526833,preparation_108_208_1_clueGiver_cam02.mp4_segment_14_Gesture_25.67_25.80
5.2570724,9.373395,preparation_108_208_1_clueGiver_cam02.mp4_segment_15_Gesture_26.53_27.90
11.049242,4.8287244,preparation_108_208_1_clueGiver_cam02.mp4_segment_16_Gesture_29.07_44.73
0.65952486,7.9985294,preparation_108_208_1_clueGiver_cam02.mp4_segment_1_Move_8.73_9.17
2.1810057,8.05676,preparation_108_208_1_clueGiver_cam02.mp4_segment_2_Gesture_9.73_9.97
5.22948,9.983202,preparation_108_208_1_clueGiver_cam02.mp4_segment_3_Move_10.60_11.27
1.595403,5.1229444,preparation_108_208_1_clueGiver_cam02.mp4_segment_4_Gesture_13.73_14.97
6.6989093,2.9996781,preparation_108_208_1_clueGiver_cam02.mp4_segment_5_Gesture_15.63_16.07
5.452449,8.485202,preparation_108_208_1_clueGiver_cam02.mp4_segment_6_Gesture_23.13_23.53
5.973649,9.7911825,preparation_108_208_1_clueGiver_cam02.mp4_segment_7_Gesture_24.33_27.57
10.955552,4.9063897,preparation_108_208_1_clueGiver_cam02.mp4_segment_8_Gesture_29.40_44.73
0.71915334,7.9363213,preparation_108_208_1_clueGiver_cam02.mp4_segment_9_Gesture_8.23_8.33
7.3308263,4.804738,preparation_108_208_1_guesser_cam02.mp4_segment_1_Gesture_26.07_44.73
5.1756163,8.660452,preparation_108_208_1_guesser_cam02.mp4_segment_2_Gesture_11.13_11.27
1.5679848,4.1093926,preparation_108_208_1_guesser_cam02.mp4_segment_3_Gesture_26.03_26.63
11.336948,4.6500077,preparation_108_208_1_guesser_cam02.mp4_segment_4_Gesture_40.23_44.73
9.993894,5.149716,preparation_108_208_4_clueGiver_cam02.mp4_segment_1_Gesture_2.53_4.93
6.405191,2.8821642,preparation_108_208_4_clueGiver_cam02.mp4_segment_2_Gesture_6.77_7.47
9.892024,4.9419813,preparation_108_208_4_clueGiver_cam02.mp4_segment_3_Gesture_2.33_3.77
9.910013,5.1239333,preparation_108_208_4_clueGiver_cam02.mp4_segment_4_Gesture_4.40_4.73
6.744943,2.958562,preparation_108_208_4_clueGiver_cam02.mp4_segment_5_Gesture_6.73_7.03
8.571814,7.498104,preparation_108_208_5_clueGiver_cam02.mp4_segment_10_Gesture_2.60_3.13
9.345003,9.596871,preparation_108_208_5_clueGiver_cam02.mp4_segment_11_Gesture_5.60_5.90
8.983599,9.657313,preparation_108_208_5_clueGiver_cam02.mp4_segment_12_Gesture_6.47_7.33
9.627243,5.5802884,preparation_108_208_5_clueGiver_cam02.mp4_segment_13_Gesture_9.17_9.73
9.829715,9.303612,preparation_108_208_5_clueGiver_cam02.mp4_segment_14_Gesture_12.00_13.37
8.269104,7.931543,preparation_108_208_5_clueGiver_cam02.mp4_segment_15_Gesture_15.07_19.23
5.5704174,9.803419,preparation_108_208_5_clueGiver_cam02.mp4_segment_16_Gesture_20.97_24.37
8.766894,9.929374,preparation_108_208_5_clueGiver_cam02.mp4_segment_17_Gesture_26.07_26.43
7.6038656,8.74303,preparation_108_208_5_clueGiver_cam02.mp4_segment_18_Gesture_27.93_28.53
7.3946104,9.98313,preparation_108_208_5_clueGiver_cam02.mp4_segment_19_Gesture_29.43_30.07
9.554286,9.847825,preparation_108_208_5_clueGiver_cam02.mp4_segment_1_Gesture_3.37_3.50
8.274495,9.566028,preparation_108_208_5_clueGiver_cam02.mp4_segment_20_Gesture_33.60_36.77
8.576502,9.926247,preparation_108_208_5_clueGiver_cam02.mp4_segment_21_Gesture_37.57_39.20
9.167591,9.578769,preparation_108_208_5_clueGiver_cam02.mp4_segment_2_Gesture_5.13_7.50
9.42441,6.123805,preparation_108_208_5_clueGiver_cam02.mp4_segment_3_Gesture_9.17_10.40
9.752451,9.263485,preparation_108_208_5_clueGiver_cam02.mp4_segment_4_Gesture_11.73_13.93
8.256047,8.028484,preparation_108_208_5_clueGiver_cam02.mp4_segment_5_Gesture_15.33_21.67
8.778511,9.831325,preparation_108_208_5_clueGiver_cam02.mp4_segment_6_Gesture_25.97_28.83
9.26411,9.84978,preparation_108_208_5_clueGiver_cam02.mp4_segment_7_Gesture_30.33_30.47
8.211937,9.510662,preparation_108_208_5_clueGiver_cam02.mp4_segment_8_Gesture_33.63_36.40
8.853894,9.796003,preparation_108_208_5_clueGiver_cam02.mp4_segment_9_Gesture_38.20_39.07
0.5555087,8.231887,preparation_108_208_7_clueGiver_cam02.mp4_segment_1_Gesture_0.83_3.00
11.085724,4.8483944,preparation_108_208_7_clueGiver_cam02.mp4_segment_2_Gesture_11.20_17.50
6.658277,3.1099193,preparation_108_208_7_clueGiver_cam02.mp4_segment_3_Gesture_4.03_4.37
6.0036993,4.0620646,preparation_108_208_7_clueGiver_cam02.mp4_segment_4_Gesture_5.60_6.07
11.075269,4.858361,preparation_108_208_7_clueGiver_cam02.mp4_segment_5_Gesture_10.87_17.50
1.8335006,8.087103,preparation_108_208_7_guesser_cam02.mp4_segment_1_Gesture_0.80_2.10
1.7035618,7.9838915,preparation_108_208_7_guesser_cam02.mp4_segment_2_Gesture_3.07_5.27
11.269933,4.7132287,preparation_108_208_7_guesser_cam02.mp4_segment_3_Gesture_11.87_17.50
1.3372942,8.34933,preparation_108_208_7_guesser_cam02.mp4_segment_4_Gesture_3.47_4.57
11.297143,4.6945877,preparation_108_208_7_guesser_cam02.mp4_segment_5_Gesture_11.80_17.50
6.1808534,9.932966,preparation_108_208_8_clueGiver_cam02.mp4_segment_10_Gesture_13.70_20.50
8.54199,9.163245,preparation_108_208_8_clueGiver_cam02.mp4_segment_11_Gesture_21.67_26.50
5.889089,3.584647,preparation_108_208_8_clueGiver_cam02.mp4_segment_1_Move_4.33_6.23
5.8038135,3.6768298,preparation_108_208_8_clueGiver_cam02.mp4_segment_2_Gesture_7.43_10.30
6.132501,10.069984,preparation_108_208_8_clueGiver_cam02.mp4_segment_3_Gesture_13.93_15.53
7.883068,9.242021,preparation_108_208_8_clueGiver_cam02.mp4_segment_4_Gesture_18.57_19.00
8.620522,9.069412,preparation_108_208_8_clueGiver_cam02.mp4_segment_5_Gesture_22.37_23.40
6.408131,10.089902,preparation_108_208_8_clueGiver_cam02.mp4_segment_6_Gesture_26.23_27.03
5.7716274,3.5871968,preparation_108_208_8_clueGiver_cam02.mp4_segment_7_Gesture_4.00_4.20
5.83875,3.593171,preparation_108_208_8_clueGiver_cam02.mp4_segment_8_Gesture_4.80_5.57
5.934014,3.5692585,preparation_108_208_8_clueGiver_cam02.mp4_segment_9_Gesture_7.00_7.67
1.5635327,4.0186577,preparation_108_208_8_guesser_cam02.mp4_segment_1_Gesture_0.80_1.43
1.6552467,4.034348,preparation_108_208_8_guesser_cam02.mp4_segment_2_Gesture_5.33_7.80
1.4388218,4.142346,preparation_108_208_8_guesser_cam02.mp4_segment_3_Gesture_9.00_10.77
1.7020874,4.101397,preparation_108_208_8_guesser_cam02.mp4_segment_4_Gesture_12.97_17.10
1.4129987,4.1053843,preparation_108_208_8_guesser_cam02.mp4_segment_5_Gesture_19.43_19.73
1.5142758,4.0783997,preparation_108_208_8_guesser_cam02.mp4_segment_6_Gesture_20.53_21.47
1.7918415,3.9347923,preparation_108_208_8_guesser_cam02.mp4_segment_7_Gesture_22.17_24.97
1.440272,4.148615,preparation_108_208_8_guesser_cam02.mp4_segment_8_Gesture_26.63_27.10
8.224045,9.080957,preparation_108_208_9_clueGiver_cam02.mp4_segment_1_Gesture_7.13_13.83
6.2109566,5.433492,preparation_108_208_9_clueGiver_cam02.mp4_segment_2_Gesture_15.20_22.83
8.066349,8.914115,preparation_108_208_9_clueGiver_cam02.mp4_segment_3_Gesture_27.93_35.90
5.310747,9.525616,preparation_108_208_9_clueGiver_cam02.mp4_segment_4_Gesture_37.07_38.37
8.495999,8.689828,preparation_108_208_9_clueGiver_cam02.mp4_segment_5_Gesture_7.03_8.27
8.502693,8.910611,preparation_108_208_9_clueGiver_cam02.mp4_segment_6_Gesture_8.80_10.27
7.8472643,9.524846,preparation_108_208_9_clueGiver_cam02.mp4_segment_7_Gesture_11.03_16.37
6.4338484,9.826014,preparation_108_208_9_clueGiver_cam02.mp4_segment_8_Gesture_17.00_35.50
1.3980573,4.28888,preparation_108_208_9_guesser_cam02.mp4_segment_1_Gesture_35.27_36.60
1.5838944,4.053603,preparation_108_208_9_guesser_cam02.mp4_segment_2_Gesture_37.23_37.90
1.4829621,4.1245275,preparation_108_208_9_guesser_cam02.mp4_segment_3_Gesture_43.43_43.60
1.8676586,3.9390697,preparation_108_208_9_guesser_cam02.mp4_segment_4_Gesture_46.73_47.17
